rss,Q1,Q2,alpha,age,dA0,dA1,dA2,dA3,dA4,dA5,dA6
9.57713226323831,6.50172958181074,6.150805362855139,1.0,50.0,0.8818575151493143,17.560767445608825,26.78132611077523,2.1412778182373335,56.06600183614036,51.67067111611229,2.1412778182373335
14.407259622524169,11.365015508886056,6.084488227276225,1.0,50.0,1.5234584070783659,21.230243291529106,26.376831004600092,0.13636363636363633,54.411822542206664,54.9737805590109,0.1363636363636364
8.500442810659324,6.79302457669269,3.414836467933267,1.0,50.0,1.4189360909051798,17.87221204072053,18.98584673412464,7.6457404594017175,45.27366850610926,39.34724981110134,7.645740459401716
19.794293564219938,17.438396640935327,4.711793846569224,1.0,50.0,0.04545454545454546,32.54596524907673,15.039723164292901,3.7210266974630475,51.20328659059835,39.940291287640406,3.7210266974630466
6.7388256402226085,4.84547447891951,3.7867023226061973,1.0,50.0,2.254420988978031,14.28686201324958,23.17549291814234,3.1203919080092093,46.85085571420635,45.22655349866426,3.120391908009209
7.32441684266679,5.681793582242051,3.2852465208494777,1.0,50.0,1.8724808619363351,22.25029051933913,13.115575167905181,4.779676073542275,37.904431284552516,33.417084611738986,4.779676073542275
7.47916958899719,4.5627382684867195,5.832862641020942,1.0,50.0,0.04545454545454546,25.42824219774795,20.753786788531148,0.13636363636363633,55.31172329298488,48.107398555815216,0.1363636363636364
7.905018228968134,5.173439719092091,5.463157019752087,1.0,50.0,0.6758188212795573,25.8460394060757,20.076727091665294,0.13636363636363633,51.39716281394209,47.45156721136407,0.1363636363636364
7.154771325241767,4.133360416373064,6.042821817737407,1.0,50.0,2.229404445537338,20.75493967425569,14.762309129029543,3.6666095586346574,49.19410363558605,49.11521106726829,3.666609558634656
10.328785825689302,8.310862246250352,4.0358471588779,1.0,50.0,2.0429217766431202,17.058218258128978,16.528877689699645,4.675251250712091,45.51543083312937,41.99323468399998,4.6752512507120905
5.501531566316557,2.955610285382933,5.0918425618672485,1.0,50.0,1.0175945601204481,23.649084119089018,19.18976474117388,1.2710855399507501,49.926729818738906,46.08698407952305,1.27108553995075
11.000803532868836,9.304014853646795,3.393577358444084,1.0,50.0,2.951040342372676,16.967684586839887,15.404954550731713,4.999457508879838,40.06230079001632,40.760142060608196,4.9994575088798365
5.331539724405017,2.7311360488606193,5.200807351088796,1.0,50.0,0.771850994684078,23.31310279502093,19.416578729081287,1.3521371044926869,51.49936766724274,46.270584432013464,1.3521371044926864
7.945457575630635,4.684272313882695,6.52237052349588,1.0,50.0,0.8095483495330984,20.449296915443504,24.843452903122287,0.13636363636363633,61.35386033636017,59.12288452476287,0.1363636363636364
5.707365363121362,3.579145045639637,4.2564406349634485,1.0,50.0,1.606747733835526,21.800042118365226,16.047544601709458,3.4289691110070355,43.76678854750443,39.84353458999496,3.428969111007035
9.340435161307067,6.524708974464495,5.6314523736851445,1.0,50.0,0.6835675769856611,19.260472151486194,15.919615173174858,3.8442978711508298,57.12493705768922,51.806475177793416,3.844297871150828
5.425522494203085,3.112251700423709,4.6265415875587514,1.0,50.0,1.6044524700012035,22.12127563952201,19.51081875065931,1.7147014013346584,46.15348918422005,43.353412702027434,1.714701401334658
6.61314648277582,3.886714921013252,5.452863123525135,1.0,50.0,0.18701952515866882,21.970790983792927,23.22190968871747,0.6248361789692498,49.55842632906225,41.58076121627603,0.6248361789692494
6.304401626578156,3.7928264610629965,5.023150331030319,1.0,50.0,0.04545454545454546,30.634276922097136,14.821987834054717,0.4580379070118523,52.675265854686515,44.42776384705486,0.45803790701185143
6.082105154550431,2.028282844281753,8.107644620537357,1.0,50.0,1.5982711759591994,25.425629648212134,12.375593390718794,2.9059369869211267,50.8582208185804,48.88698545252275,2.9059369869211253
8.788446279378578,6.329786278547009,4.917320001663137,1.0,50.0,2.183498050093224,15.273958774512202,20.07654540442843,3.7721349959954598,47.22222556835439,47.3140461375919,3.772134995995459
4.82811794810147,2.364641348213692,4.926953199775555,1.0,50.0,0.579965421614215,26.794197385200903,16.135627226648147,1.2865621792577542,51.31200578310349,45.149334419689126,1.2865621792577533
6.302458609126331,3.60670509911014,5.391507020032382,1.0,50.0,0.3397369183471459,20.873625401822583,23.59723522945845,0.8615573996109367,49.16892345146713,41.786924237028686,0.8615573996109358
4.038349944759326,2.043012674793411,3.9906745399318297,1.0,50.0,1.283637611556186,24.287628586614744,15.181003850403709,2.3948420900935794,50.435896476802085,47.111970148649235,2.394842090093578
6.022014937357254,3.0528656580983897,5.938298558517729,1.0,50.0,0.23894318267672232,25.209951922597917,19.677700946666146,0.13636363636363633,58.16581513091383,52.90707097345769,0.1363636363636364
4.539592898846446,2.6445116702875335,3.7901624571178245,1.0,50.0,1.2647965960458252,22.652519569423397,16.95508368794863,2.582491936357001,47.366545193356785,43.109418685860646,2.582491936357
8.205216937103582,6.039821179060033,4.330791516087097,1.0,50.0,0.7195380240596652,19.518338262279315,27.161849432176297,0.13636363636363633,37.25033754723664,35.755481334145074,0.1363636363636364
4.151168622775928,1.9718815623608315,4.358574120830193,1.0,50.0,1.0476064592865606,24.691803698039298,14.611624040485108,2.7652188250742826,54.938330495557906,49.3709292482758,2.765218825074281
4.362559381191518,2.4285542269413467,3.868010308500343,1.0,50.0,0.8674808966345844,22.583466199516323,17.092260067393674,2.2238622237559924,49.58982178115863,44.51617918915646,2.223862223755991
4.10900650056261,1.9262370233565285,4.3655389544121626,1.0,50.0,0.07005968007765229,24.243329124796,16.080189291260915,1.9257208830638943,54.34487172908851,47.581969562974656,1.9257208830638926
10.285396141667466,2.818374552551052,14.934043178232827,1.0,50.0,0.7021493512215132,23.317280920661375,15.221175187747399,2.4521662594976386,49.81199440659317,45.03947929897754,2.4521662594976377
4.677622542292009,2.2516726787846815,4.851899727014655,1.0,50.0,0.7544255838184368,23.31414732643104,18.367727843747815,1.627144393243925,51.077524352080346,45.96280814875448,1.6271443932439242
4.205734366857715,1.2239468611595332,5.963575011396364,1.0,50.0,1.6311089542693005,30.20862781299448,7.516082600350622,4.0938770867353425,55.98770300382672,49.4838951685261,4.093877086735341
6.879120078345574,3.494440275996545,6.769359604698057,1.0,50.0,1.396924801725369,22.34338041988918,14.094078882377701,3.7457685174062503,52.61390651171679,48.31842848093869,3.7457685174062494
4.276976733132371,1.9657269933679424,4.622499479528857,1.0,50.0,0.7842052666420036,25.68149314387297,15.625240140580535,1.9013637637948784,51.63748096525681,45.941607935001514,1.9013637637948775
6.3165413655042375,1.9656525137070264,8.701777703594422,1.0,50.0,1.230973120327881,26.499814997928155,11.078410350087381,3.4835346950060657,53.00837554650465,47.498897547943905,3.483534695006065
4.308744375440888,2.074838741806219,4.467811267269338,1.0,50.0,0.8735624679457978,24.11056424430532,16.545398470332707,2.09124196868446,51.56023715068642,46.34683049855184,2.0912419686844594
3.647324122491045,1.343365536045545,4.607917172891001,1.0,50.0,0.6088209286433421,27.578026947759213,12.374001586567733,2.3878300182722647,57.917552407322376,51.2772618144638,2.387830018272263
3.618689092038135,0.9696018574964522,5.298174469083366,1.0,50.0,0.28083309494210074,30.040780636927124,10.083460535877286,2.290499059229896,63.19305601430517,55.36118337876536,2.2904990592298944
3.6791862854707684,1.3309818405790093,4.696408889783519,1.0,50.0,0.8385229704281587,29.777741585497942,10.234311055260864,2.76549882672296,59.58091417184812,52.96907393677054,2.7654988267229577
4.570247074891371,1.0410004341925647,7.058493281397611,1.0,50.0,0.8224301141119057,29.86983706676399,8.978004819444159,3.090763898376922,59.90212080836653,53.03049218115193,3.0907638983769172
4.0155403861603425,1.8256973125036446,4.379686147313396,1.0,50.0,0.8607793794873249,25.550382449919987,14.65355005761057,2.3411224511075757,53.64570806510645,48.01774591920186,2.341122451107574
6.277869971410164,1.3382503734511997,9.879239195917929,1.0,50.0,0.9336656333715061,28.261447968924053,9.620537411204912,3.406287442498702,60.398656165181734,54.02889702590235,3.4062874424986993
3.9623767143811,1.7401439904071776,4.444465447947845,1.0,50.0,0.8215703583243792,26.326481850135742,14.12406445823663,2.2775946834708343,53.82777476523805,47.963430207726724,2.277594683470833
4.215197966577167,1.603942589223049,5.222510754708234,1.0,50.0,0.04545454545454546,22.625128738985758,19.61768976797369,0.6948362900540932,55.43131177272938,50.052191232149376,0.6948362900540905
3.8636407503801165,1.454377497303267,4.818526506153699,1.0,50.0,1.1871980167133904,28.312753044492297,10.54148439225639,3.2441168875650304,55.84860519605238,49.625969184431916,3.244116887565028
3.426819701251998,1.1757998696126808,4.502039663278635,1.0,50.0,0.4788510011503515,29.176509810070367,11.359251285488142,2.1603225695696526,56.74076276685372,50.23802570558715,2.16032256956965
3.2100321767713265,0.92600393186074,4.568056489821173,1.0,50.0,0.19447327208224685,31.418862866085895,9.733064907989657,1.8578744418173372,57.64197890250162,50.671573934242815,1.8578744418173345
3.8163863159370948,1.5170220205544207,4.598728590765348,1.0,50.0,1.491944520932001,31.675136880825065,8.07722192520626,2.980435814081024,58.27625215429829,52.90972949696488,2.980435814081022
3.7943324947510995,1.1731014985376278,5.242461992426944,1.0,50.0,0.3378828492751289,33.74155407449498,6.946755387435626,2.67862709961918,64.42532902872652,55.03623158223765,2.678627099619177
4.190387488450268,0.9774395600838173,6.425895856732902,1.0,50.0,0.6113420727119341,34.819134961068315,5.272267845893062,2.828776638179928,64.29540914431358,56.135737429695254,2.8287766381799253
3.720483052700529,1.4757030482725255,4.4895600088560075,1.0,50.0,0.7984200527934772,27.86757057770707,12.308229504681194,2.4630359978756635,56.308133334908234,50.04724379682521,2.4630359978756617
4.3535860720952035,0.8746635282170077,6.957845087756392,1.0,50.0,0.6439367208660502,34.48334662587294,5.282943458536883,2.945287638503763,64.82201632123062,56.785428452341385,2.94528763850376
3.6887929587973964,1.4315884862016364,4.51440894519152,1.0,50.0,0.777161948959797,28.365698044070044,11.913784208311693,2.4445179222290667,56.57633515423619,50.16892976888039,2.444517922229065
3.7525643794424135,1.2686902345058964,4.967748289873034,1.0,50.0,0.16115590026172688,32.512202574252875,9.257609186247205,1.7503085871707205,63.00910873561167,55.27802107119289,1.7503085871707191
3.6116241506315667,1.1108954620172078,5.001457377228718,1.0,50.0,0.04545454545454546,29.38898036461378,12.059125156451891,1.6625247386803554,61.933706514883866,52.670915494153654,1.6625247386803519
3.719493212031805,1.446237872490976,4.546510679081658,1.0,50.0,0.5466948035597433,26.07897068240638,14.650268771084313,1.6740184928739623,55.072737493643444,49.86860881228547,1.674018492873961
4.049220109908322,1.8069523077687926,4.484535604279058,1.0,50.0,0.8335757249440071,25.470255927835204,13.880174853654765,2.580539835523348,54.22142314619594,48.0812729636424,2.580539835523346
3.5694149700298023,1.1505539917183816,4.8377219566228415,1.0,50.0,0.32926085643229697,30.751715912648457,10.413250603099094,1.9578663992588774,60.812187338257736,53.478834044305266,1.9578663992588758
3.3874582057402574,0.935465053430458,4.903986304619599,1.0,50.0,0.06226608773763398,30.938929448649958,10.288131991911609,1.7234782537850384,62.20927111928495,54.292504594432934,1.7234782537850357
3.7793482643681298,1.0721690865871587,5.414358355561942,1.0,50.0,0.17558313245076518,34.11608899144882,6.699767931459146,2.5266271190470464,65.48367656787589,55.73510980244336,2.5266271190470433
3.5630496909859732,1.2370234401605673,4.652052501650812,1.0,50.0,0.4539168857824988,28.08825025966699,12.662643561178022,1.8871706494172333,57.67547226220155,51.33523405982494,1.8871706494172316
3.46526663962442,0.9474865852586952,5.035560108731449,1.0,50.0,0.04545454545454546,31.750090834241433,9.650212309336425,1.5968856117457042,64.29411808098753,55.768018643261186,1.5968856117457015
3.5493133181880014,0.9910891042175544,5.116448427940894,1.0,50.0,0.04545454545454546,30.90157564959739,11.162800106408845,0.9420152172583092,62.636168751701135,53.76757296293977,0.9420152172583065
3.6840217052907214,1.198047277937711,4.971948854706021,1.0,50.0,0.0552471160288458,30.884478030359702,11.62203336023001,1.0317338870452053,58.86491626278578,50.920146259280486,1.0317338870452022
3.40866751845779,0.9638982840999838,4.889538468715612,1.0,50.0,0.224436600213787,30.25170498528527,10.468103741965468,1.9758077661837234,62.111021076425324,54.250924098894146,1.9758077661837214
3.247583443994442,0.8711090228465328,4.752948842295819,1.0,50.0,0.3417633954476129,31.782771051436328,9.191791192659284,1.74921764402428,60.17492706550465,54.06184517381808,1.749217644024279
3.234005002815721,0.815391128310726,4.8372277490099895,1.0,50.0,0.06152923847423747,30.714622685912474,10.48867734302928,1.39426205337873,61.11437187848704,53.420501232098694,1.3942620533787276
3.56791506714816,1.021267957564807,5.093294219166706,1.0,50.0,0.04545454545454546,34.128480460678375,7.618151179764993,1.3241267757808022,65.23362970205336,56.15989183722867,1.324126775780799
3.418421829636712,1.0373895394376835,4.762064580398057,1.0,50.0,0.29662827752443577,29.598307809919834,11.401520465824765,1.7464096810081255,59.565011622164505,52.54139850417587,1.7464096810081235
3.4339306253540505,0.9141054180427073,5.039650414622686,1.0,50.0,0.30498871652674003,30.942792830840098,9.186200451510153,2.4991091975825306,59.395459746971895,53.37721737446702,2.4991091975825293
3.2547467079256025,1.0141746247178622,4.481144166415481,1.0,50.0,0.3791413368330814,29.86362107379567,10.566213432060781,2.102016970477086,56.33789375082388,50.69368561734727,2.102016970477085
3.423347528513302,0.948290585244327,4.950113886537951,1.0,50.0,0.14079362870555578,30.362584289470036,11.424514712901512,1.086338462610133,60.36296180022582,52.31776352696434,1.0863384626101302
3.3425438888231325,0.930637153388266,4.823813470869733,1.0,50.0,0.18184240066085186,30.50763642481255,10.864936147553673,1.4395311463532323,60.12108628691234,52.58262698884002,1.4395311463532299
3.1796157177454534,0.7884282737649163,4.782374887961074,1.0,50.0,0.11635810288969323,31.96687748607393,9.055884893366594,1.7513583978545688,60.35228840067545,53.165361964302406,1.7513583978545655
3.157329232381318,0.7000475879660706,4.914563288830495,1.0,50.0,0.04545454545454546,33.15116232415098,7.88306710713751,1.7538327562777902,60.745926789930905,53.477343694365686,1.7538327562777862
3.054383006777103,0.7772937162764725,4.554178581001261,1.0,50.0,0.1374120502691301,32.14189669324155,9.25071972156076,1.4585388812772748,57.41625200741621,51.234813396861725,1.4585388812772724
2.8842411884669574,0.7017368765097612,4.365008623914393,1.0,50.0,0.09389977529680166,33.08699254721969,8.642027711358406,1.1999044388240505,55.06886747291166,49.726758045845514,1.1999044388240474
2.918938886966436,0.7285378592572418,4.380802055418389,1.0,50.0,0.30862075919075965,32.068404543753914,8.96037596288513,1.561275875115678,55.27788663702135,49.8887338874408,1.5612758751156757
2.956887415176844,0.6653392699295763,4.583096290494535,1.0,50.0,0.22526683441894393,32.9456313158603,7.839411754480627,1.8800071907653257,55.9823001408537,50.828927749776796,1.8800071907653229
3.1657454296690966,0.7942476059861528,4.742995647365888,1.0,50.0,0.04545454545454546,34.47022102175278,7.359048276379188,1.1540900010095405,59.66389450266496,52.75650973053513,1.154090001009536
2.8590025766524967,0.6518256619038291,4.414353829497335,1.0,50.0,0.04545454545454546,33.31891389277396,8.2098296825578,1.3368528580295638,55.6808518843157,49.01539719026919,1.336852858029558
2.7262576051197955,0.6142637375176127,4.223987735204366,1.0,50.0,0.04545454545454546,34.08698531344278,7.718848927507057,1.130670465032206,53.43381429372124,46.49217319849474,1.130670465032198
2.8439202141224276,0.62583666958502,4.436167089074815,1.0,50.0,0.21236341219787352,35.35059443759219,6.12156398489574,1.6164965662903923,52.546962047114526,47.677218836673156,1.6164965662903872
2.9591230610430808,0.579950177888726,4.758345766308709,1.0,50.0,0.08453084719432885,35.769706134992,5.845319013337102,1.0839190705583723,54.56363592156076,49.57061610665198,1.0839190705583661
2.6678547049691046,0.6105895420456976,4.114530325846814,1.0,50.0,0.24471423146196836,33.089629440250604,7.786841569792692,1.7676546740944068,51.084503583939096,46.575424989250195,1.767654674094402
2.6850398768022523,0.7579985102186589,3.8540827331671865,1.0,50.0,0.34434407446567983,32.39933364949951,8.000738216499443,2.0744370106368395,46.79480812457615,43.48488261860774,2.074437010636835
2.3519428531285804,0.5292064247244719,3.6454728568082175,1.0,50.0,0.3016455703212321,34.39110731388087,7.235329728364421,1.1718610382023327,47.242064666389766,43.88261425252951,1.1718610382023278
1.8803182746246185,0.4555821799189036,2.8494721894114297,1.0,50.0,0.42974108275457545,35.01107980874582,6.911461038977876,0.8808751791646037,40.49013360461919,39.085249531611424,0.8808751791645983
2.8215512024539,0.8961972826257375,3.8507078396563243,1.0,50.0,0.36120076445580485,31.55581312411237,9.577689829490764,1.7837621835235318,49.4033548727766,44.793522818803055,1.7837621835235287
2.3424225177287514,0.600592533644226,3.4836599681690505,1.0,50.0,0.25930304295600715,33.982797031316096,8.080247966921561,0.9601754898189228,46.10499200546163,41.8108097668286,0.9601754898189163
2.1776087124046906,0.5101172167211584,3.334982991367064,1.0,50.0,0.1618583421171193,35.406993085583096,6.7078186168131815,1.1071638382409263,44.1885784717055,40.44302530898967,1.107163838240918
2.030485085409173,0.5090320848296495,3.0429060011590474,1.0,50.0,0.39599605938831095,35.05126237879258,6.473535698469844,1.4420379600802327,41.288943635470545,37.95250608291187,1.4420379600802233
2.1179171039522244,0.6981921020409628,2.839450003822523,1.0,50.0,0.32999889311307834,32.70213704304878,9.094562771667967,0.9756005165538453,40.59427237222656,37.22355593386671,0.9756005165538366
2.07443980895829,0.3692049448426662,3.4104697282312477,1.0,50.0,0.1722467204715109,36.824439476224704,5.500400624837862,0.5774315659007949,41.22099883212162,37.94440427032643,0.5774315659007838
1.5313520706040715,0.577687681408925,1.907328778390293,1.0,50.0,0.5242192751919033,35.07539704768914,6.725399154630365,1.0724550274974316,33.70116356500566,33.80353419687238,1.0724550274974245
1.5746747021229544,1.18122156619796,0.7869062718499891,1.0,50.0,0.7636016400605821,35.56960291481232,6.2286742681920195,1.0433473087300444,23.83483820064788,27.459214696061196,1.0433473087300378
1.130300509966864,0.3922985230320877,1.4760039738695525,1.0,50.0,0.4048181731073188,36.64011509443519,6.35413725086978,0.23684234797895254,31.08380569794967,30.07117075115184,0.23684234797894144
0.7713942289958962,0.717784412441514,0.10721963310876417,1.0,50.0,0.48487014392999406,38.41535792152749,5.637785091408325,0.13636363636363633,21.083456754954966,21.819043632102662,0.1363636363636364
1.2783020523877067,0.4554227646178626,1.6457585755396882,1.0,50.0,0.4546771047487048,37.01339347200151,5.362884317879988,0.8089467169814974,28.914307204853806,29.12385279222316,0.8089467169814899
1.064838411095867,0.6394038004932555,0.8508692212052229,1.0,50.0,0.6357843091966173,36.04816895671121,6.351046725436026,0.5767534767710856,26.466643233795168,27.257587959557377,0.5767534767710802
0.8106690841971427,0.27488341446064224,1.0715713394730009,1.0,50.0,0.5550110199388121,39.70903411743478,3.1804408430864033,0.5943605013773785,26.02448386515085,27.62963791344908,0.5943605013773736
1.6277504079635405,1.4313429140145923,0.3928149878978963,1.0,50.0,0.8221244209996085,36.410901581747446,6.111757337987518,0.9973662907380241,21.055895986121286,23.961713475024418,0.9973662907380239
1.251106973612257,1.1959278254686805,0.1103582962871533,1.0,50.0,0.7201260425431792,38.57254702288096,5.035257018503444,0.13636363636363633,15.207080425815434,19.95624234589971,0.1363636363636364
38931.94630397018,3.272895126678537,77857.34681768701,1.0,50.0,0.7693481505450873,39.630291654109186,4.061273386431287,0.3541560454333077,8.782160977008573,13.358068272711087,0.3541560454333059
1.3756866872435158,0.46141841348412205,1.8285365475187874,1.0,50.0,0.5146428497022034,36.16588277008666,6.198914125841229,0.7491953957317796,32.563140447716535,32.65345421688634,0.7491953957317752
1.230802419718508,0.30993379251495945,1.841737254407097,1.0,50.0,0.2891129347865099,38.160464506347346,4.88587902680842,0.1667589638581033,31.504182727390827,30.964958826972932,0.16675896385809508
1.080820600587323,0.5817277406985089,0.9981857197776284,1.0,50.0,0.5198448404783886,40.377416885736565,3.746660030787872,0.13636363636363633,18.23120633775936,20.31211657086798,0.1363636363636364
1.459324514464666,0.7808324588474804,1.3569841112343715,1.0,50.0,0.5309075490469982,40.4902266249533,3.5725010324189075,0.13636363636363633,15.274391137917867,17.936100080563065,0.1363636363636364
1.1147624289369984,0.4440484424191648,1.341427973035667,1.0,50.0,0.5187090245384021,37.24696873380332,5.542310852485649,0.5571627384429594,28.240953120266866,28.974115682805518,0.5571627384429554
1.0801005253756866,0.712579021205072,0.7350430083412292,1.0,50.0,0.6091681282261245,39.709451712124675,4.459795564553193,0.13636363636363633,18.73083749947004,21.42291947396405,0.1363636363636364
1.3774675421272495,0.4213680595203928,1.9121989652137137,1.0,50.0,0.312016929198206,38.47512807245773,4.623005305658239,0.5219582463622023,33.44485201383829,31.009580528305882,0.5219582463621961
0.7286934915619656,0.6610865433188851,0.13521389648616114,1.0,50.0,0.618098764206936,38.54819228527515,4.932194090292143,0.23276228886327782,19.76652332282115,22.719576891501255,0.23276228886327635
2.3766794216840204,1.898286694429565,0.9567854545089101,1.0,50.0,0.8370259882178542,38.99798995439928,4.785616172634326,0.5104210117263568,13.794132739528713,17.6450406370979,0.5104210117263607
0.7768954627903235,0.3409037783789879,0.8719833688226714,1.0,50.0,0.426091198144346,38.36984586836033,4.860813313264896,0.25267447582516667,27.0766702304253,27.634979279504172,0.25267447582516145
1.2369415358399918,0.7323967291991287,1.009089613281726,1.0,50.0,0.5809676623533748,40.23230776538818,3.934470764322599,0.13636363636363633,16.72471009241223,19.25327338032207,0.1363636363636364
0.8285813345386859,0.4643371478150507,0.7284883734472705,1.0,50.0,0.5342736839921453,37.993303491699535,5.140350830444886,0.4261272015020381,25.361892363303205,26.543905107184656,0.42612720150203487
1.1213346365128496,0.4856077843784531,1.2714537042687928,1.0,50.0,0.5839543731316044,36.42068435801576,6.128318957350949,0.5366092827981405,28.77179573936084,29.695783502635805,0.5366092827981348
0.758337860391818,0.520929342265218,0.47481703625320004,1.0,50.0,0.5358722236416926,39.38823375380636,4.342074762428641,0.23642504797226238,20.86635368815973,22.658033303809937,0.23642504797226102
1.1878273591236006,0.38006981596134454,1.615515086324512,1.0,50.0,0.473689398359745,36.99687297210815,5.381548908692899,0.5651982575434623,28.882312060132918,28.937870265209988,0.565198257543456
0.7591004272588483,0.5714320559348418,0.375336742648013,1.0,50.0,0.5752984457595296,39.03130702712055,4.69023390058812,0.24357229165859284,21.26870613963576,23.301657171775535,0.24357229165859132
1.371555989538182,0.5839729294428141,1.5751661201907354,1.0,50.0,0.4297915421215128,41.5104808904957,3.0157797978535203,0.13636363636363633,19.661381441762245,21.972935840250415,0.1363636363636364
0.9263016930918857,0.5400460456625176,0.7725112948587363,1.0,50.0,0.5842861174278412,37.41374694015733,5.5172299935404,0.4399685557828537,24.765327785786937,25.936424929730634,0.43996855578284977
0.9680098959129282,0.46653791011104084,1.0029439716037747,1.0,50.0,0.48128973389028895,40.14490290704958,3.849596529749147,0.16639871380639,21.362696889770476,23.294098870077157,0.16639871380638882
0.7402346890484379,0.4981233068110105,0.4842227644748549,1.0,50.0,0.5585370215434531,38.096535931880396,5.100321627592587,0.3715760952887378,23.91467006178282,25.275843414817267,0.37157609528873453
0.7950260998236309,0.49469524494371797,0.6006617097598259,1.0,50.0,0.5382345494835014,39.5948413384162,4.215038777744004,0.16465403774054832,20.352640226105528,22.324315351946744,0.16465403774054643
1.236545572945873,1.2209974931341006,0.031096159623544832,1.0,50.0,0.5127039362638888,37.846484204389924,6.470548175004659,0.13636363636363633,18.069521970244935,19.722776099538798,0.1363636363636364
0.6843230625270244,0.3771407745072459,0.6143645760395569,1.0,50.0,0.5444342490200813,39.24339663917357,4.002967676065968,0.41418224166813367,24.03574339142437,25.65292245997151,0.4141822416681302
